k,mean_dist
5,0.024602991059016317
5,0.03602888252541897
5,0.023039978943311973
5,0.04721929186516448
5,0.030080020832273492
5,0.008216559003448896
5,0.0213550451436459
5,0.02225570069352833
5,0.01884842116026957
5,0.026022352514042623
5,0.02402474959752946
5,0.020155950534011834
5,0.02994750346351967
5,0.0309992472667374
5,0.04474293172963539
5,0.03874105099078841
5,0.035534136323959555
5,0.03970036229415287
5,0.039147821379623485
5,0.023490995199819672
5,0.019702891846981326
5,0.011151067331651391
5,0.036898830626830054
5,0.04791215309716249
5,0.03292805576505142
5,0.03217156043497528
5,0.02222967271082087
5,0.04268469509741406
5,0.022782469750433552
5,0.04084022651892696
5,0.017473317044836463
5,0.03027039321890169
5,0.023601591020727994
5,0.01037697725482786
5,0.04188970399429041
5,0.03616144783831861
5,0.04060606774934319
5,0.03369816972693177
5,0.03166025717697024
5,0.018591627672701214
5,0.03531314627442267
5,0.0595115545739935
5,0.03736116104775166
5,0.024083251248843786
5,0.04097192567335635
5,0.027552705486030837
5,0.029058977571863015
5,0.04552636659061953
5,0.023405855122543586
5,0.018779413769303498
5,0.03883224866071074
5,0.03593174399409983
5,0.01524125934864767
5,0.03773642711564931
5,0.03943771777419887
5,0.05088874339110201
5,0.05195480171354109
5,0.016848587443469128
5,0.027398280701481786
5,0.018739727714703128
5,0.0291730249051002
5,0.03742178824799281
5,0.02152110456693783
5,0.04084690258730868
5,0.033683170790325276
5,0.02427100475457538
5,0.030842961288467134
5,0.01487005823300703
5,0.030327435391123213
5,0.03165396612974753
5,0.02576437572189677
5,0.024856568761467142
5,0.03299659518299706
5,0.0238850179847557
5,0.022214326232196484
5,0.03723707724046104
5,0.020312349761871278
5,0.02849798419886306
5,0.03272123906730009
5,0.030866735967594587
5,0.03391025043566599
5,0.026761262674467677
5,0.034738836972303226
5,0.022220262769690698
5,0.044558068038722407
5,0.02628845173364459
5,0.016597465209984577
5,0.04751700860354448
5,0.035125801779606516
5,0.015585872581484991
5,0.006064264537366565
5,0.03690266539121224
5,0.01879446119574557
5,0.014326899016060454
5,0.006377419842909226
5,0.024296890529059083
5,0.02418288121632505
5,0.04352668623852958
5,0.04560247441699428
5,0.018676996904872976
5,0.030620621046533448
5,0.027484023146312053
5,0.02378477590573231
5,0.014285181175287232
5,0.04178214504227335
5,0.039280415255688615
5,0.034867587581141654
5,0.03953534107011924
5,0.04326371533582813
5,0.028722067078543467
5,0.03311237139207648
5,0.033156873371593766
5,0.034576916382294404
5,0.0322304130277407
5,0.022498647586093073
5,0.032563222962462855
5,0.01308036834119473
5,0.03501378239077074
5,0.03334074438753863
5,0.034298532419663616
5,0.037222058356192814
5,0.03360764856118051
5,0.038837542270176745
5,0.053661628206764914
5,0.031195188999113516
5,0.011835050508231654
5,0.022930276133237965
5,0.03128942335828999
5,0.044106149734152875
5,0.02333047182902276
5,0.04440480970637469
5,0.028922747672637326
5,0.019677253624022336
5,0.027181718759423195
5,0.024790479525431043
5,0.029892294812313203
5,0.033064348185758916
5,0.04095236788993305
5,0.02643125569769268
5,0.02696117379245323
5,0.031744297268990564
5,0.02118018792012254
5,0.02566706171421198
5,0.0460257793392655
5,0.03198753236769958
5,0.045655852643237925
5,0.04549590451856498
5,0.031451346572993366
5,0.019806908482144246
5,0.035416190335659056
5,0.035399753172418315
